19909 ,   It wasn\u2019t that long ago it was taboo for the left to be involved in the military or weapons at all...now they all want to be military so they can say they are gun \u201cexperts\u201d and push gun control , NAG
64040 ,  Bible says thou shalt not kill" just curious where u stand on gun control if u want to be talk about baby killers.  Theres no distinction in the bible about who or what gets killed." , NAG
38393 ,       The Q is a photoshop.  QAnon is for real though.  Silly liberals tricks are for kids! , OAG
93158 ,                                                   Who cares who is deadlier? Are you antifa? , NAG
46844 ,   Yes you are. you\u2019re just too blind to realize it , OAG
11679 ,  Antifa and UC Berkeley like this \U0001f44d , NAG
80270 ,   People like you are the greatest campaign tools conservatives have. Thanks for your service to the ! , NAG
87826 ,  DJT- You have to remember his daughter is married to am Iranian and so he defends them at all costs. He is a coward and a disgrace. Thank GOD for your Dad or we would all be in a World of hurt! , OAG
36738 ,  We should all believe Feinstein because she is so upstanding. She would never hir a spy from China and employee them for over  years. She needs to resign. TRADER. , NAG
65105 ,  yeah it start with her being a blogger and all but somehow it turned into a murder fan fiction , CAG
60283 ,   I love women like you. We believe all women. Excluding one woman. Soon-Yi is  years old. She is an adult. But such a reaction is very significant. It means hypocrisy. , OAG
65277 ,  He's going to need a pair of running shoes so he can look for work when he's sees we're not supporting his dumb ass movies anymore. \U0001f937\u200d\u2640\ufe0f , NAG
55638 ,  He was drunk. So she is equally if not more to blame , NAG
68742 ,  Tbh I only started recently but the only thing I don't like about mineta is how whiny he is , NAG
40773 ,   Liberals didn't want to hear from Juanita Broderick or Keith Ellison's accuser why not? Are they being ignored , NAG
50718 ,    FELON ERIC HOLDER  SHOULD BE ROTTING IN PRISON FOR HIS CRIMES.  , NAG
36207 ,    Hate to say it but you got your sides mixed up. How many people have been beaten up killed etc by far-right radicals". On the other hand Antifa Black Lives Matter etc?" , NAG
99986 ,  Ya know how many ppl have pot in their homes?! So fukn what? The cops are trying to get their buddy off! She is a murderer! , OAG
64009 ,   Stop Collins. There is someone who will support woman.   Dr Cat London. She is opposing Collins and we can end the BS. All she needs to do is clean out her desk and go home. , NAG
71212 ,  On no not roaming charges! Good charge all these foreign fuckers when they come here! , OAG
93209 , . \u201cMy problem is the  have taken us back to the \u2019s... let\u2019s have a debate about what\u2019s happening today in the world of work and what we\u2019re going to do about it\u201d   , NAG
82442 ,  He is quite  , NAG
72139 ,  You are so right on this issue and Democrats have been lying to the American people for to long lately it seems like there all going crazy in the head lol , OAG
87438 ,  What manga you reading? , NAG
98230 , .          And Liberals think GUNS are the problem?  , OAG
59968 ,  What Gun Control DON'T they have ? Even the smallest forces have Policies in Place for Firearm use ! I support Gun Control I can't hit my target W/O it ! , NAG
81043 ,     Awesome\U0001f525\U0001f525\U0001f525\U0001f525\u2764\u2764\u2764\u2764 , NAG
66984 ,  She is not friendly! , NAG
81559 ,  I also understand a lot of the followers are  and  aligned politically. , NAG
11552 ,  This is like fuckin cool  .. .. hold your horses .... freckles... ohhhjhhh god , NAG
56878 ,    I would love to be able to afford a sexy french au pair . Poor me . , NAG
91637 ,      You are so full of shit. A.)  Violent crime is down and; has been on the decline for decades B.) Where gun crime is a problem it is a state and; local problem and; no so called common sense" gun control law passed at the federal level will fix it. You are clueless about this problem." , CAG
60441 ,  You are a definite follow! O-H , NAG
48212 ,   Doug Flutie would be proud. , NAG
90094 ,    Juan Williams just called Diamond and Silk a Minstrel Show. You know what to do! , NAG
83069 ,   I'm not in uncomefortbul miss Williams is a great actor or she thinks she is miss Williams is out of order in what she said to the ref rules apply even to miss Williams but your turning it in to o as a women don't this bone that miss Williams is out of order that's a stone wall , OAG
70114 , Analysis | Devin Nunes explains \u2018antifa\u2019 and \u2018all of these riots\u2019: \u2018We\u2019re winning\u2019 - The Washington Post  , NAG
62647 ,   Racist all she is. My god less then % of population and cry \U0001f63f more then other  put together. Trump doing a great job just cause he got white skin ya don't need hate on him over and over and over , CAG
23654 ,  Because she \u201cis a woman??\u201d. Uh..wasn\u2019t her opponent a woman...not getting your ill formed point here. , NAG
72381 , AntiPo is better than Antifa. , NAG
31824 ,  Seriously who's the dick that unfollowed , NAG
42100 ,   Hugs \U0001f34e\u2764\U0001f34f   \U0001f4af\U0001f1fa\U0001f1f8\U0001f1fa\U0001f1f8\U0001f1fa\U0001f1f8  , NAG
50777 ,  ANTIFA task force? , NAG
58047 ,   Actually it\u2019s liberals like Waters and antifa who promote violence , OAG
12762 ,   Reading these comments..this dear boy was burned alive!!!! And some are still talking about gun control! My gosh people! , OAG
90773 ,  Bravo. Down with CNN. , NAG
56734 ,   majority of DACA from rd world countries are communists~activists-Antifa-Ofaand;  INCOMPATIBLES w/UScultureand;Felons by criminal violenceand;participation in cult includes kill potus"and;"destroySovereignUSA-USConstnDem'y+ replace w/marxist thReichNWO tyranny=TREASON" , CAG
24585 ,      And a whole lot more deadly than bump stock":   , NAG
75230 ,   Richard Cephalic is what he is. (Its clinical) , NAG
59483 ,  Crazy Things Liberals Blame Trump For"     " , OAG
31140 ,  I loved the House Bunny. And the remembering names voice was funny. My family and I watch Mom it\u2019s great. I\u2019m a recovered addict or moderately recovered if you are one who counts pot lol. It\u2019s a very good show. , NAG
99480 ,  Just sick of everything being politicized and everything being presented as right/wrong good/evil. Used to be liberals and conservatives were viewed as generally good people with different approaches to achieving the same goal. Now it's % us and them. , NAG
13105 ,  vs Antifa. I know who my money\u2019s on. But seriously this is such a stupid thing to do.  , OAG
59794 ,    I suggest that you get worser jobs as you are just what they don\u2019t want. you might of even been in the same office. You might of been arguing with yourself. your just both gay , OAG
33291 ,  Boo hoo shu.....you are never on the right side of winning. , NAG
74069 ,  It\u2019s all liberals have. They are truly vile. , NAG
80770 ,   In  the Conservatives cut annual funding to build social housing by \xa3.bn. Today Theresa May announced an extra \xa3bn to build social housing.... spread over the next  years! So by  it\u2019ll be a \xa3bn cut since  instead of \xa3bn. No wonder there\u2019s a housing crisis \U0001f9d0 , NAG
34976 ,   Let's play a game called Spot the Bot!  My guess is this account above... , NAG
96559 ,   He ran and hid after posting an ad about illegal border crossers. As soon as CBC started their shouting racist. It\u2019s not racist and instead of standing up for what he believes he bailed. The conservatives shouldn\u2019t have picked him , OAG
99247 ,  Don't forget Antifa"...and "ACORN"...And that terrorist that Obama "palled (??) around with!  Hahahahahha...do you listen to your own malarkey?" , OAG
80913 ,  But the Frogs said it wasn't a  Muzzie terriorist attack. , OAG
12684 ,   she is not paid off. look her up here on Twitter. they are being horrible to her. , NAG
86348 ,  Democrats gave birth to ANTIFA and; BLM. , NAG
38101 ,  Cool! , NAG
14262 ,  when gun control doesn't work will you support common sense knife control?  , NAG
97093 ,  Can you imagine being married to that crazy b? Good God! , OAG
95550 ,  examples of the group newsletters we created on gun control in the USA. In our groups of  we split into partners and; were each responsible for researching and; writing one of the  sections. Miss Ross then helped to arrange our separate pieces to make one A sheet.   , NAG
94840 ,   liberals have to go in  as they are so over their heads Poor leader and even poorer advisors , OAG
34158 ,  The liberals have sunk to an all new low....how tragic!! , NAG
72456 ,  it appears you edited out a portion of ANTIFA talk from the latest episode and I\u2019d like to file a formal complaint. , NAG
48003 ,  well she is hot and lie with a smile .. so yeah , NAG
32932 ,    Wow!!! He is Malloy  , NAG
44691 ,  The term parasite" has now been added to my list of "fuck you" terms which also includes the term "widget"." , OAG
30023 ,   I'm glad Mia is feeling better! , NAG
87635 ,              They just all want to keep their CORRUPT and;  CUSHIONEY JOBS!!! THRY WANT TO GO BACK TO.....BUSINESS AS USUAL "          " I DON'T THINK SO" !!!!!!!!!" , NAG
79078 ,  lol... a liberal trying to make other liberals sick what a maroon , NAG
68900 ,   should careful!!  all things will use to against him It's kind of a hit job by Someone or a Group?? That's Interview" was used to victimize him he should be careful to act from now on!!" , NAG
59831 ,   No one believes Schumer. Dems don\u2019t and nod with a wink happy to obstruct with lies. Swampers... same thing. And actual conservatives know it\u2019s an actual lie and pray for the liars to receive God\u2019s wrath.   How sad that truth and justice are dead. , NAG
99942 ,   Choosing heartless politician over your ancestors country.  Speaks volumes as to who you are. , CAG
15948 ,  My divorce. Everyone says We're not picking a side." And then they all totally do. Trials of life are great indicators about the realness of people. It sucks at first but then the after is great. " , NAG
54580 ,                   Sanctions used to be the action of last resort now its there weapon of first choice" When was this? Taking account of this graph   from  and;  , NAG
38764 ,   The right has the unique ability to create monsters out of thin air. It Legislation was even created to fight the phantom menance of antifa--currently in committee.   , OAG
44544 , MUST READ: Delay the Kavanaugh Vote.  This Senate is singularly ill-equipped to assess the allegations against Trump\u2019s Supreme Court nominee.     via       , NAG
93074 , : Teaching guide for  public schools celebrates Islam communists terrorists ; promotes  and; transgenders"~;   " , OAG
38875 ,  Another Dem-run sanctuary city" with strict gun control laws . . . the ultimate fail." , NAG
40137 ,  why should he the woman is lying according to everyone that went to school there except liberals who would say anything to get rid of him. , NAG
23302 ,  Cutie connection is authentic \U0001f493 , NAG
37494 ,  Antifa are so said SJW" and to be honest. Antifa isn't really about the same "Justice" that a rider is." , NAG
56538 ,  you are something else\U0001f60d , NAG
46888 ,  Go out like Seinfeld and cancel the series while it's hot! Jk don't you fucking dare. This better have a  issue plan. , CAG
19458 ,  She is good at this game just like u were  A true super fan for sure. She is focused thats why she is going to take this game! I hope! , NAG
28684 ,  If you are looking for hard heads you only have to look at the Republican Congress , OAG
31745 ,   Really a sickening issue. Liberals are vicious!!! , OAG
82697 ,  call me a dog cause DAM... I got a bone for you nigga \U0001f618 , OAG
72077 ,  Kavanaugh needs to stop lying... I believe this woman's account is credible and he is not going to be able to dodge it. , OAG
83819 ,    You two are nothing but attention seeking whores. Start talking about real issues such as racial injustice sensible gun control prison reform and other issues that important , OAG
81224 ,   Pretty much how the majority sees it! , NAG
20963 ,  And they say Russia is the hackers.. Hmmm... , OAG
92112 , Huge QDrop dump today.      , NAG
34295 ,  He knows he dosen't have much time left before he is brought down. , NAG
13930 ,  the closer it gets to monday the louder the liberals will squeal. , NAG
17175 ,   Ask: What liberal policies EVER QUANTIFIABLY IMPROVED YOUR LIFE?  Libs make BIG promises + warn doom re conservatives...none come/true. No lib agenda but neg/hate. Why use fear? How help you?  USA doing GREAT. THAT helps! Vote FOR YOUR/FAMILY LIFE FOR GOOD!   , NAG
71576 , Cory Booker and the Democratic Party of KKK's Robert Byrd            TW , NAG
91186 ,  Unfortunately both Liberals and Conservative parties  leaders and fringe parties no longer know what Canadians really think! They said they  know"  but that is House ping pong rhetoric ! Even the polls aren't reliable.  CANADIANS STARVED FOR A CLEAR STRONG VISION\U0001f341MISSION!  , NAG
23582 ,    fash";That's a give away phrase for  types the genuine fascists who want to close down free speech. This [ex-]muslim nails the apologists who are really just providing cover for radical islam.  , NAG
26816 , ;God's chosen leader" my ass!  Fuck Christian conservatives!!!; Baptist pastor Brian Kaylor claims Sarah Huckabee Sanders lies to defend \u201cGod\u2019s chosen leader\u201d  , OAG
45651 ,  This is 's first victory lap. I'm up for the vote! , NAG
84588 ,     She is a wannabe Hilary Clinton.. Can\u2019t stand that woman and anything that the NDP stands for. I believe that they are even more dangerous than the liberals! , OAG
44140 , Here\u2019s some more of what my opponent is \u201cresisting.\u201d Are you better off today than you were  years ago?     , NAG
53206 ,  U a bad bitch now lol , OAG
31505 ,  He is over with the bola crowd according to the reaction he got from the first night of bola. , NAG
49250 ,   GET OUT OF MY MENTIONS (i stand corrected) , NAG
27082 , *chokes laughing*  So  having considered the excellent work" of the  have decided that its such a car-crash and with no certainty over trading that they'll "temporarily" close their plant next year  Nichts ist haltbarer als eine tempor\xe4re L\xf6sung \U0001f602\U0001f602\U0001f602\U0001f602" , NAG
18720 ,     Yeah bitch we put him back in and beat your sorry asses the bears SUCK!! BLEW A - LEAD LMAOOOO , OAG
19032 ,   She is only saying that because she wants to win.  Don\u2019t vote for this fraud. , NAG
15115 ,   Liberals without identity politics have nothing. , NAG
29365 ,    Exactly! Fred Guttenberg\u2019s entire mission is for \u201cGun Control\u201d and; Feinstein will do anything for a dollar. Both are on a mission to change \U0001f449legislation in favor of taking guns from Law Abiding Americans. HOW is his whole stance NOT political? , NAG
48639 ,  now we know tesco's stance on gun control , NAG
94548 ,   Why are both eyes open if your aiming??\U0001f602\U0001f602\U0001f633 And you liberals want a war with conservatives \U0001f602. Best of luck snowflake\U0001f44d\U0001f3fc , NAG
84520 ,  If he did wouldn\u2019t this be the sort of thing Liberals love? Don\u2019t they hate all law enforcement? , NAG
43951 ,  H\u0435y! I am  years old. I'm waiting for you h\u0435re \U0001f449  \U0001f448 \U0001f470 \U0001f617 \U0001f337 , NAG
75762 ,  He is not allowed to do this he needs to be prosecuted , NAG
22691 ,  Can you elaborate why you think making tax cuts permanent is a bad idea? , NAG
39237 ,  What's doing detriment to this state (and country) is Republicans who refuse to govern as the conservatives they campaign to be. McDaniel may have some flaws (who doesn't) but he's the kind of fighter we need. Some of us are sick of the losers the GOP keeps giving us. , OAG
10692 ,  CONGRATULATION YOU ARE A PUN MASTER \U0001f389\U0001f389 , NAG
57002 ,  His wittle feelwings are probably hurt 'cause he knows everything said by Trump about BO's era is true! , NAG
76658 ,  You are NOT Robin Williams \U0001f612 , NAG
86630 ,   Picked the fuck up , OAG
13249 ,  Yes...you are exempted... , NAG
12356 ,   She picks some random conservative issues from US and try to force fit in Indian narrative. Next might be gun control \U0001f62d , NAG
68975 ,  Antifa is expressly anti Nazi. Is Nunes identifying with Nazis? , NAG
95458 ,   Trump has no interest in caring the safety of the country.  He doesn\u2019t care about gun control.  So far with all the shooting in the country.  He doesn\u2019t care... he is a selfish person.  Everything is about him , OAG
12196 ,     You are correct  , NAG
71872 , Just imagine the tyranny we\u2019d be living under had these leftwing tryants waging war on us and our duly elected president and the American Republic itself gained tyrannical control of the US Supreme Court the neocon\u2019s  crew was trying to deliver to them?   , NAG
39320 ,  Liberals that think the world owes them a living. , OAG
24747 ,           I dont think so..it would mean he is in trouble.  Dont wish that on anyone.  Isn't that where the Cumm Inn is at? , CAG
30025 ,   One can always tell when Dr  is not telling the truth. His mouth is moving! Why on earth would anyone expect the  not to cosy up to Trump? , NAG
44732 ,     I cant even imagine it. I think they would boot her off. She is the craziest reality star of all time. , NAG
25027 , STOCKS RECORD HIGH\xa0  \xa0   , NAG
24145 ,  And no one in their infinite wisdom couldn't predict this? Please! , NAG
50116 ,  i\u2019m still bitter she deserved better , NAG
10703 ,     Believe all women even those who can't even offer any specific details." "These other women are liars!" I know liberals are hypocrites but try to stay consistent through at least one event." , OAG
15835 ,  That\u2019s one way to look at it. The other is that the charge is bullshit for almost everyone. , OAG
93140 , / [L]iberals and conservatives are on average no more or less narcissistic compared to each other. But the two political orientations are associated with different facets of ."  , NAG
46386 ,  Fake news , NAG
75037 ,    Am I a professional?  No so your statement is irrelevant.  It\u2019s not like hardy has done basically identical falls a million times or anything.  You clearly know nothing about this.   bucks says he is perfectly fine.  Orton wouldn\u2019t have said what he said if he was hurt. , NAG
24450 ,  Dude hasnt been sober a day since th grade idc what it is at this point he is broken , NAG
96026 ,   As I\u2019m watching it Bentley kept looking at me \U0001f602 he being crate trained again so we good for now. He only allowed out to eat pee and shit and occasionally play time \U0001f602\U0001f602\U0001f937\U0001f3fe\u200d\u2640\ufe0f , OAG
99364 ,   Best female  tennis player ever? Arguably. Great player. She is starting to age and become less unbeatable. , NAG
54377 ,  You liberals... smh...tweeting stupid shit!  Trump order elimination of isis (Obama didn\u2019t)....People! ..think about how people R not murder now (saved)  because we hav killed of isis , OAG
13425 ,   You will be voted out all together You crazy bat... , OAG
34434 ,   False.  Your intrusion on the constitutional rights of honest Americans did NOTHING to curb violent crime.  Gun control = violence against the law-abiding citizen. , OAG
62376 ,   He is one who should Not own a gun-Such a lost soul\u2014All he Needs is  Jesus Christ \u271d\ufe0f , OAG
27508 ,    No gun laws have prevented the violence in Chicago or DC where laws are far more strict. Gun control laws lead to the deaths of innocent people who can\u2019t protect themselves from criminals. , NAG
72880 ,  Nigga we\u2019re going next week , OAG
56668 ,   Maybe he can help the liberals with TDS. , NAG
92743 ,  She is a bit skeptical... Her past relationships were rather challenging and she clearly has not the best experiences.   This is why she always wants to be sure.  , NAG
68454 , Kamala Harris interviewed by CBS This Morning on 's character.     , NAG
89618 ,  you are too \U0001f618\U0001f618\U0001f618 , NAG
63560 ,  Some days you are Louis Winthorpe III before he met Ophelia.  , NAG
26629 ,   You\u2019re just as far away behind the goals at Hampden than you are at Wembley. There\u2019s a lot of greeting faced people up here , NAG
10214 ,  Finally a administration that cares about its legal citizens , NAG
85206 , //i\u2019ll make a pinned tweet when i get home but She Is Here , NAG
86946 ,  \u2014Faints\u2014. , NAG
84562 ,  Was Al Gore nominated for Supreme Court judge? You conservatives have some nerve. , OAG
87186 ,                                                   got you , NAG
82745 ,   This fluffy bastard.  , OAG
90996 ,       We play at Connie\u2019s on Sat woo , NAG
72398 ,   I cri evritiem , NAG
39648 ,  Beyond absurd! Ehat flavor kool-aide is being dispensed at the water cooler?  , NAG
49940 ,     Now Comes The Pain...........  \U0001f1fa\U0001f1f8\U0001f1fa\U0001f1f8\U0001f1fa\U0001f1f8\U0001f1fa\U0001f1f8\U0001f1fa\U0001f1f8    , OAG
25616 ,       This is why we follow each other -such peace in my Twitter Avenue is amazing  , NAG
83214 ,  Or buy a gun and; open carry to exert coercive control over an entire town. The open carry demonstrator who eventually stalked me absolutely had this dynamic. I wrote about it for   , NAG
91206 ,  I believe he is talented no matter what he performs. It's hard to put him in a category. What do you think? , NAG
94815 ,  You are awful. , OAG
90987 ,     Why? Chairman of Young Conservatives whilst at Oxford. , NAG
43145 ,   Whatever your missing my point which is that he is not even reached his ceiling and not good enough for him he\u2019s better than th best in the lg , NAG
36537 ,    ...unless you are good with an accused rapist sitting on the highest bench in the land. I'm sure your female constituents would love to hear you explain that away... , OAG
84917 ,  Liberals go crazy over Creationist's religious beliefs yet when useful for their own insanity disregard science  There are  genders Male and; Female - this is a scientific fact  A man doesn't chop off his breasts or have babies  And where are the breastfeeding nazis for her cruelty , NAG
18540 ,  Didn\u2019t she also say \u201c Trump will never be president take it to the bank\u201d , NAG
34055 ,  Probably all staged by liberals to block Kavanaugh , NAG
52934 ,    She should have gotten August off to let work on stuff at the P.C. It would have help her a lot. , NAG
71880 ,   Hope he is able to stay in the league , NAG
36142 ,  President Donald J Trump brings good will to all! MAGA! SPYGATE! NOBEL! , NAG
57018 ,   she is in fact not latino back to your trade , NAG
46972 ,  Pulling out all the stops with no holds barred is the battle tactic/strategy of the usual Secular-Progressive Democrat or MSM Archetype.  Before our Country...Constitution is lost Conservatives and Republicans must say No More Mr./M's. Nice Person!"" , NAG
90011 ,  Bro...he is cray mehn , NAG
47864 ,   Ask  he know the truth hahaha \U0001f60a\U0001f60a have favoritism person so unfair , NAG
53445 , A private life is a happy life \U0001f60d , NAG
55729 ,   Buckle up Democrats and liberals! The shit is about to hit the fan for you and the FBI/DOJ ! , OAG
52729 ,   I still can't believe that you are  years old and yes your mom gave you some great genes , NAG
24776 ,  Did you even READ this article?  No one is suggesting Trump made this claim. And there are several links to good deeds he IS credited with.    , NAG
59384 , MUST READ \U0001f447   , NAG
94444 ,  ) this appointment has been commonly know for  months minimum .But now when the left has nothing else to throw at him she suddenly speaks up.  ) This individual is a antifa supporting liberal collage professor . Continued... , NAG
54944 , *overheard convo*  dad: he\u2019s talking about Gov. Brown. I\u2019d like to shoot him. He\u2019s a terrible man   small child: but why? That\u2019d make you a criminal!  dad: it\u2019d be worth. all liberals need to die   small child: wow that\u2019s sad   It\u2019s naive to think these beliefs are dying off , NAG
54532 ,  had some sort of mutual masturbation awards show. This is me still not caring.        , OAG
69072 ,  How awesome!  Takes pictures!  She is such an icon and legend.  What a pioneer for women!  Enjoy it! , NAG
79141 , Get busy... \U0001f923\U0001f923\U0001f923       , NAG
62557 ,      At least we have brains to fall out" in the first place; unlike conservatives who believe everything their handlers feed them." , OAG
59704 ,  Radicalism???  who's behind Antifa and other disruptive organizations causing havoc - your buddy George Soros.  Again if you have a SPECIFIC accusation you should bring it... all of your words are political rhetoric.  Nothing clear" here." , NAG
41061 ,   Tbere aren't hardly any Conservatives left in California. Perhaps the threats are just unintelligible robo calls by Antifa comrades jacked up on Starbucks and Lucky Charms. , OAG
58219 ,                                                   Jesus inherited the sinful genes from sinful Mary. It was in Jesus blood to commit sin. , NAG
71631 ,   IT WAS OFF THE PLATFORM HOW IS THIS OK!?!?? , NAG
91233 ,  Conservatives Vote NOW! Fed Up With Stupidity! , OAG
29890 , ;BECAUSE YOU ARE MY \ud604\uc7ac; by Gi\xf3 Ng\xe0y Thu N\u0103m  x Golden Beryl.  Because you are my \ud604\uc7ac so I'll cherish every moment with you. You are my past present and my future." Link:     #\ub108\uc758\uc874\uc7ac\uac00_\uae30\uc801\uc774\uc57c  , NAG
53965 ,  Congratulations on being in San Antonio for one year! I am glad you are working here! , NAG
56634 ,   You are awesome  \u2665\ufe0f\u2665\ufe0f\U0001f60d\U0001f60d , NAG
31380 ,   Same with the conservatives , NAG
95051 ,   I didn't know Oprah Winfrey knew how to play tennis. .. \U0001f631 , NAG
45420 ,  What exactly does he think he is going to do? He should be careful about how he goes around issuing sly theats. , NAG
20976 ,   Security are paid to protect you from trash and crazy people , OAG
27273 ,  thank you for signing Shelby\u2019s poster last night! She is still so excited. We are so proud of our big win!     , NAG
71082 ,  Hate to rain on the parade but this is most likely a - Arkansas team they beat. Glad for Mason as he is a great player but the team they beat would not be competitive in C-USA , NAG
37276 ,    To pivot away from China: - Form TPP: TRUMP Pacific Partnership! - Give business to other Asian countries and form strong support network outside China! - Ban products from China that include stolen Intellectual Property - No sharing IP to do business in China    , NAG
16736 ,   Lol.... your going to jail , OAG
76268 , Replace Chris Collins with anyone but Carl Paladino"     " , OAG
37213 ,   who really cares about any of this wack ass beef???\U0001f602\U0001f480 , CAG
43662 ,  We are actually thinking of making this event a gathering for local Antifa members and the . Make your voices heard against . \U0001f30a\U0001f30a\U0001f30a\U0001f3f3\ufe0f\u200d\U0001f308 , NAG
44815 ,  Justice Studies Assistant Program Head Dr. Glenn Hanna recently took part in a series of interviews with CBC radio regarding gun control and what a potential ban on handguns and assault rifles could mean for Canada. Listen to the interview here:   , NAG
26791 ,  Liberals and third worlders to thank for it. , NAG
35995 , How does this ...?!? Is this our tax dollars at work...?!?  , CAG
39697 ,  And the fact he called you a nigger after you respectfully told him your preference damn near proves that theory \U0001f926\U0001f3fd\u200d\u2640\ufe0f , OAG
56035 ,   Hi Brit. I was notified by Twitter account  that he placed me on  of his TARGET lists....Terrorist (LOL)...and Antifa (not so funny).  He's got high profile people like you on his list and then he's got random citizens on his lists. I have notificed  , NAG
28717 ,    Go back to Alpha.  Sara will report more today.  Omega is coming.  Truth.  Trust the Plan.  MAGA ... WE are the PLAN = Truth. , NAG
98615 ,   Wait for it...GUN CONTROL...oh wait Hoggy boy is in Canada \U0001f923\U0001f923\U0001f923\U0001f923 , NAG
84708 ,   pitches right down the middle while no one else is having trouble with this guy. Its unbelievable he is playing with the season on the line , NAG
94396 ,  Do you have the state right....Cali and Chicago are protected by many strict gun control laws. , OAG
76792 ,   Hahaha...It didnt happen so she is fine..... , NAG
98800 ,   she is a bad girl ! bad bad gril :) , NAG
90250 ,             Happy to connect.   \U0001f1fa\U0001f1f8\U0001f1fa\U0001f1f8\U0001f1fa\U0001f1f8 , NAG
30091 ,  We've got a big story coming out (most probably next week) about the Communist origins of Antifa. I hope you can join us  , NAG
66909 ,  Fk that , NAG
49772 ,    You\u2019ve got too many NewYork Liberals moving into the state. I see it in my town. , NAG
47874 ,    Rabid nationalists who've been misled into thinking it's the liberals who are globalists. , NAG
24727 ,   Those other three are activist judges".  They must be conservatives!" , NAG
82136 ,   Why didn't she save her grandfather in Puerto Rico if she had that kind of cash? Bc She is socialist. , NAG
30698 ,             Thank you for allowing me aboard!  Proudly following all   Patriots \U0001f1fa\U0001f1f8 , NAG
28980 ,  LMBO! She's like Pelosi. She thinks she important because she is a female. She is a destriment to society and Real Women! , OAG
64203 ,  Oh what a tangled web we weave when first we practice to deceive.! Give it up Serena you are looking silly now. , OAG
75782 ,    I will be looking to invest offshore after this , NAG
40991 ,  He was almost shot and that makes him an expert. , NAG
23868 ,  This message is also going to get Antifa members killed - if the open carry nuts" feel someone is trying to kill them by taking their gun they will defend themselves - and will probably not face jail. Whereas someone actively "stealing" a gun will." , OAG
13611 ,  This is all political theater. Are liberals really that stupid to believe that the FBI investigates state crimes? Especially incidents that happened  years ago by a juvenile? This is nothing more than a tactic to delay Kavanaugh\u2019s confirmation. , NAG
91244 ,  Perhaps we have zeroed in on the problem with liberals. Their fruits and vegetables are unclean. , NAG
66106 ,   It\u2019s ridiculous. All the sock puppet accounts apparently have marching orders to start a boycott of the film. A lot of MAGA snowflakes. \U0001f610 Thankfully most of them are on our list of known sock puppets so blocking the rest wasn\u2019t hard. , NAG
41790 ,   I can't stand looking at him. \U0001f922\U0001f922\U0001f922  \U0001f1fa\U0001f1f8\U0001f1fa\U0001f1f8\U0001f1fa\U0001f1f8 , NAG
22520 ,  If you are prepared to go through the necessary training and background checks then you should be able to carry a concealed firearm. , NAG
94004 ,        Please get out to vote Republican right down the ticket or Pelosi gets back into control , NAG
15678 ,  Be sure to just cover liberals' p.o.v.  That's what you do.  Not fair and; balanced. , NAG
13964 ,  By making conservatives so sick we can't make it to the polling place! , OAG
11281 ,  My fault was never with news crews reporting from within disaster areas; it was only with live shots in dangerous situations. I think it's detrimental because a viewer could see that and say If he or she is out in that weather it can't be that bad."" , NAG
69109 ,      Liberals Don't Appreciate Your Sarcasm. They Thought You Were On Their Side. , NAG
74427 ,    of ) Support Chief's comments. I'd recommend reading excellent true crime book In Plain Sight:The Kaufman County Prosecutor Murders" - by Kathryn Casey. Victims were all armed (DA very heavily) and prepared to "protect themselves." Not about gun control but..." , NAG
32034 ,    I find it very offensive that you know what black people feel!! As a black not African because I was born in America want recognition then build your own stuff!!! It's the same with Conservatives that cry about censorship  If you don't like the rules build your own house.  , OAG
80500 ,   Time these \u201cAntiFA\u201d thugs were made a proscribed organisation - or cleaned their act up. Everyone has a right of protest - nobody has a right of extreme violent protest. , NAG
27384 ,  OK on second thought Antifa wasn't even a thing when this was done (I don't think) but solidarity with Israel" shows that somebody is in denial of certain actions on Israel's part." , NAG
23916 ,   The left doesn\u2019t care. They victimize women and minorities for political gain. Same story different democrat.    , OAG
25061 ,    He is a fucking sweetheart and DESERVES THE WORLD GODAMN IT , NAG
89343 ,                                                  Just be careful because I got a suspension for using a meme that said gaf once!   Mirror .... , NAG
93328 ,  Odd how conservatives keep getting exposed of being child fuckers.   Thats why they're against abortion. More victims , OAG
84055 ,   Wow those liberals are so uncivil and full of hate.   , OAG
71835 ,     yes he is , NAG
68506 ,  Because she is in Labour Friends of Israel ? , NAG
63730 ,    Explain to me where i said that wasn\u2019t true. I know what due process means. I know when anyone goes to court over a crime like that it affects their lives. he is not exempt from the process or ridicule , CAG
92712 ,    How is it you had a document that all those women signed if you didn\u2019t know anything about the accusation. Sounds to me a cover up was planned. You are a disgrace to the office you hold , OAG
75284 ,  Just because some flaky pink hat wearing woman says so? Try again. Where\u2019s the police records and the like. Tired of liberals thinking they can lie to ruin someone\u2019s life because they don\u2019t like Trump , OAG
98054 ,       Good luck with that! I dont follow along with fascists like the  movement and their apple and google overlords. I know what happened in ww and its the rhetoric they use that put us there. I dont need a GOD" to see the hate spewed from  and how that is wrong." , OAG
89258 ,  I support your fight for justice and to hold those responsible accountable. The hypocrisy is beyond any moral standard. Where\u2019s the outrage. Yet they hide behind the vail of gun control and leftists propaganda beginning with   Shame on them. , OAG
98324 ,  Because you are \U0001f4a9 , OAG
37519 ,  Olive love the pool at Green Beagle Lodge when I am out of town! She is a good girl!  , NAG
80977 ,    Ann's a smart lady and she is absolutely right!    , NAG
